"Date","Scenario","product_subproduct","Volumes"
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",8
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",7
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",110
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",189
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",371
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",227
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",162
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",286
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",346
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",298
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",253
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",222
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",264
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",198
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",150
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",115
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",181
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",167
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",146
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",182
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",269
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",220
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",200
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",220
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",166
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",237
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",258
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",270
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",223
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",174
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",15
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","SDWAN_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",2
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",3
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",18
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",152
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",173
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",116
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",120
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",194
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",52
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",43
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",40
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",51
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",231
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",50
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",52
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",46
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",31
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",24
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",39
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",42
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",24
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",17
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",21
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",16
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",34
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",19
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",34
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",27
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",26
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",23
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",2
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",6
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",20
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",236
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",202
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",147
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",172
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",150
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",85
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",61
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",50
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",79
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",120
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",85
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",60
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",70
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",108
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",103
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",81
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",111
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",164
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",167
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",182
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",153
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",152
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",159
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",167
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",203
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",197
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",218
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",15
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Security_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",651.181818181818
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",651.181818181818
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",678
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",839
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",646
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",753
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",665
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",988
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",676
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",847
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",660
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",559
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",753
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",551
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",630
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",690
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",595
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",592
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",521
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",563
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",535
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",605
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",485
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",495
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",515
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",482
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",675
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",405
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",472
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",470
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",55
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",876.181818181818
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",876.181818181818
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",948
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",1249
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",1373
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",1041
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",946
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",1165
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",1003
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",1127
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",597
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",800
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",755
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",709
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",595
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",684
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",800
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",1012
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",886
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",767
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",727
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",727
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",705
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",660
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",690
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",662
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",718
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",713
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",589
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",596
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",73
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Transport (EPL/PL)_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",42
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",11
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",127
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",642
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",593
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",607
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",801
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",631
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",619
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",678
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",636
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",487
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",632
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",444
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",709
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",402
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",412
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",331
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",389
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",483
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",367
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",467
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",292
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",420
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",301
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",298
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",376
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",526
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",483
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",351
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",30
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",15
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",11
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",187
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",555
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",443
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",559
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",684
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",980
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",572
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",718
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",400
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",476
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",399
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",543
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",620
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",742
